Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Order Day,Order Month,Order Year,Month Name,Duration,Log Sales,Log Profit,Discount Level
9675,US-2014-164644,2014-07-22,2014-07-24,Second Class,JL-15850,John Lucas,Consumer,United States,Houston,Texas,77095,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,26.632,1,0.2,1.3316,22,7,2014,July,2,3.3189745214043227,0.8465547271892576,Low
9676,CA-2016-137393,2016-05-06,2016-05-10,Standard Class,GM-14500,Gene McClure,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",41.6,4,0.0,14.144,6,5,2016,May,4,3.751854253275325,2.7176044139070217,No Discount
9677,US-2014-120175,2014-11-28,2014-12-03,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Richmond,Indiana,47374,Central,OFF-EN-10003862,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,64.02,6,0.0,29.4492,28,11,2014,November,5,4.174694914875759,3.416059721232779,No Discount
9678,CA-2016-144785,2016-04-18,2016-04-23,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,0.0,2.0271,18,4,2016,April,5,2.0781907597781832,1.1076050655031546,No Discount
9679,CA-2016-144785,2016-04-18,2016-04-23,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-SU-10004290,Office Supplies,Supplies,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",6.84,1,0.0,1.8468,18,4,2016,April,5,2.0592388343623163,1.046195556442979,No Discount
9680,CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,27,12,2015,December,4,5.781052110147502,4.133388977784593,No Discount
9681,CA-2015-130113,2015-12-27,2015-12-31,Standard Class,AH-10030,Aaron Hawkins,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,668.16,9,0.2,75.168,27,12,2015,December,4,6.50602319446308,4.33294142698339,Low
9682,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10004559,Office Supplies,Labels,Avery 49,8.64,3,0.0,4.2336,13,12,2017,December,5,2.265921108622454,1.6550993778019825,No Discount
9683,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,38.88,6,0.0,18.6624,13,12,2017,December,5,3.6858749450936377,2.978708182548196,No Discount
9684,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",201.04,8,0.0,54.2808,13,12,2017,December,5,5.308465697599852,4.012425651134728,No Discount
9685,CA-2017-122770,2017-12-13,2017-12-18,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.0,6.3504,13,12,2017,December,5,2.6361960973342264,1.994754733512642,No Discount
9686,CA-2017-118668,2017-01-02,2017-01-04,Second Class,FW-14395,Fred Wasserman,Corporate,United States,Los Angeles,California,90032,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,16.59,1,0.0,5.8065,2,1,2017,January,2,2.8673305587494666,1.9178780379703908,No Discount
9687,CA-2017-116498,2017-05-30,2017-06-03,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,San Diego,California,92037,West,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",35.1,6,0.0,10.179,30,5,2017,May,4,3.586292865338835,2.4140370182881887,No Discount
9688,US-2017-130603,2017-09-30,2017-10-06,Standard Class,SC-20050,Sample Company A,Home Office,United States,Arlington,Texas,76017,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,11.646,9,0.8,-17.469,30,9,2017,September,6,2.5373409596364214,-2.9160936508937745,High
9689,US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,32.4,5,0.0,15.552,20,6,2017,June,7,3.5085558999826545,2.8065069404432417,No Discount
9690,US-2017-135986,2017-06-20,2017-06-27,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Richmond,Virginia,23223,South,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,503.96,4,0.0,125.99,20,6,2017,June,7,6.224479218217454,4.844108343200942,No Discount
9691,CA-2017-140536,2017-04-04,2017-04-05,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,7.04,4,0.0,2.0416,4,4,2017,April,1,2.0844290831908747,1.1123836927520276,No Discount
9692,CA-2015-130183,2015-11-13,2015-11-17,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Houston,Texas,77041,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992,3,0.32,-18.0588,13,11,2015,November,4,6.421620966992664,-2.94752893716745,Medium
9693,CA-2015-107902,2015-08-28,2015-09-02,Standard Class,SM-20950,Suzanne McNair,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",470.36,11,0.0,122.2936,28,8,2015,August,5,6.1556221332742656,4.81456850290262,No Discount
9694,CA-2017-130148,2017-09-24,2017-09-28,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,31.08,6,0.0,15.2292,24,9,2017,September,4,3.4682327829983137,2.786812088876024,No Discount
9695,CA-2017-130148,2017-09-24,2017-09-28,Second Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,0.0,2.19,24,9,2017,September,4,2.1162555148025524,1.1600209167967532,No Discount
9696,US-2016-151260,2016-12-11,2016-12-14,First Class,SC-20695,Steve Chapman,Corporate,United States,Springfield,Ohio,45503,East,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,73.536,4,0.2,9.192,11,12,2016,December,3,4.311282230148124,2.3216030988298075,Low
9697,CA-2014-144281,2014-06-10,2014-06-15,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Detroit,Michigan,48234,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,0.0,240.8595,10,6,2014,June,5,6.199595978301688,5.488356979043324,No Discount
9698,CA-2016-122511,2016-03-11,2016-03-11,Same Day,BT-11485,Brad Thomas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",30.336,4,0.2,9.48,11,3,2016,March,0,3.4447675963635302,2.349468678892896,Low
9699,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0.0,10.7301,15,12,2017,December,4,3.170945291110651,2.4621581877782353,No Discount
9700,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,54.32,4,0.0,16.296,15,12,2017,December,4,4.013134506796558,2.8504752608968524,No Discount
9701,CA-2017-154116,2017-12-15,2017-12-19,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Inglewood,California,90301,West,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,196.776,3,0.2,14.7582,15,12,2017,December,4,5.287135077145467,2.7573608647089394,Low
9702,CA-2016-105291,2016-10-30,2016-11-04,Standard Class,SP-20920,Susan Pistek,Consumer,United States,San Luis Obispo,California,93405,West,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0.0,1.1946,30,10,2016,October,5,1.5303947050936475,0.7859997975745617,No Discount
9703,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,11.54,1,0.0,5.5392,31,7,2017,July,4,2.5289235352047745,1.8778148338278757,No Discount
9704,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,849.95,5,0.0,390.977,31,7,2017,July,4,6.746353372440686,5.97120316459972,No Discount
9705,CA-2017-147032,2017-07-31,2017-08-04,Standard Class,LB-16795,Laurel Beltran,Home Office,United States,Wilmington,Delaware,19805,East,OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",11.01,3,0.0,5.3949,31,7,2017,July,4,2.485739636091892,1.855500797691968,No Discount
9706,CA-2017-125990,2017-10-19,2017-10-23,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.624,3,0.2,13.8684,19,10,2017,October,4,3.7043590249623226,2.6992381554898492,Low
9707,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136,3,0.2,12.1068,21,10,2016,October,6,5.4936209575651604,2.5731311794990916,Low
9708,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,12.39,3,0.0,5.6994,21,10,2016,October,6,2.5945081597030812,1.9020179701480733,No Discount
9709,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",19.96,2,0.0,5.5888,21,10,2016,October,6,3.0426158594528414,1.8853712378513332,No Discount
9710,CA-2016-161746,2016-10-21,2016-10-27,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,340.92,3,0.0,3.4092,21,10,2016,October,6,5.8345767915708375,1.4836932671070233,No Discount
9711,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,273.568,2,0.2,-34.196,5,11,2014,November,5,5.615198953404246,-3.5609324397833144,Low
9712,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,13.194,2,0.7,-8.796,5,11,2014,November,5,2.6528193401027913,-2.2819741390899213,High
9713,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,1080.096,6,0.2,-94.5084,5,11,2014,November,5,6.985730620356629,-4.55921420173378,Low
9714,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card,51.56,5,0.2,-6.445,5,11,2014,November,5,3.961955374176355,-2.0075426661359725,Low
9715,CA-2014-114251,2014-11-05,2014-11-10,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,58.416,2,0.2,16.7946,5,11,2014,November,5,4.084563550366996,2.8788950404852964,Low
9716,CA-2016-116379,2016-11-07,2016-11-12,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,57.584,2,0.2,20.1544,7,11,2016,November,5,4.070461621758769,3.0518479216804786,Low
9717,US-2016-144477,2016-08-12,2016-08-14,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener,37.312,4,0.2,2.7984,12,8,2016,August,2,3.645763163040308,1.3345799254332118,Low
9718,CA-2016-108210,2016-05-30,2016-05-31,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,5,0.2,7.996,30,5,2016,May,1,4.3939552055391555,2.196780034097069,Low
9719,CA-2016-108210,2016-05-30,2016-05-31,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,30,5,2016,May,1,5.4159226086223,2.5012720038742646,Low
9720,CA-2017-166835,2017-11-12,2017-11-14,Second Class,DK-13375,Dennis Kane,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024,2,0.2,-55.256,12,11,2017,November,2,5.4027854841371274,-4.0299127020627115,Low
9721,CA-2016-119641,2016-09-22,2016-09-26,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96,2,0.0,7.584,22,9,2016,September,4,2.993730270883318,2.1499000053283974,No Discount
9722,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,326.646,3,0.1,39.9234,16,2,2016,February,4,5.791933757262046,3.7117020265857863,Low
9723,CA-2016-105781,2016-02-16,2016-02-20,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,10024,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0.0,39.5868,16,2,2016,February,4,4.510529781833971,3.7034428905909866,No Discount
9724,CA-2014-101364,2014-12-22,2014-12-26,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,New York City,New York,10011,East,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',296.712,13,0.2,100.1403,22,12,2014,December,4,5.696126576245286,4.616508661832923,Low
9725,CA-2015-117898,2015-12-05,2015-12-11,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Bloomington,Illinois,61701,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,12.224,2,0.2,4.4312,5,12,2015,December,6,2.582033360518723,1.6921601040053003,Low
9726,CA-2017-142293,2017-09-17,2017-09-20,First Class,SC-20380,Shahid Collister,Consumer,United States,Boise,Idaho,83704,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,3,0.0,37.7874,17,9,2017,September,3,4.510529781833971,3.658095451620998,No Discount
9727,CA-2017-167395,2017-12-02,2017-12-04,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,286.86,7,0.0,80.3208,2,12,2017,December,2,5.662474250834525,4.398401826390065,No Discount
9728,CA-2017-167395,2017-12-02,2017-12-04,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004977,Technology,Phones,GE 30524EE4,979.95,5,0.0,284.1855,2,12,2017,December,2,6.888521489866838,5.653139845732941,No Discount
9729,CA-2017-167395,2017-12-02,2017-12-04,First Class,KM-16720,Kunst Miller,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,4.36,2,0.0,0.1744,2,12,2017,December,2,1.6789639750827108,0.16075737887811406,No Discount
9730,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,10.048,2,0.2,3.14,29,9,2014,September,5,2.402249416106991,1.420695787837223,Low
9731,CA-2014-111962,2014-09-29,2014-10-04,Standard Class,EB-14170,Evan Bailliet,Consumer,United States,Seattle,Washington,98115,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,807.75,5,0.0,153.4725,29,9,2014,September,5,6.695489845815111,5.040016086967564,No Discount
9732,CA-2017-124261,2017-11-14,2017-11-19,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,34.24,8,0.0,9.9296,14,11,2017,November,5,3.562181801067979,2.391474704995448,No Discount
9733,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",500.24,13,0.0,145.0696,20,8,2014,August,5,6.217085028297085,4.98408322044588,No Discount
9734,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,20.12,2,0.0,9.2552,20,8,2014,August,5,3.050220458838061,2.327784894015788,No Discount
9735,CA-2014-114321,2014-08-20,2014-08-25,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Hampton,Virginia,23666,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,1,0.0,421.5853,20,8,2014,August,5,6.800158932382734,6.0463913199106045,No Discount
9736,CA-2014-128062,2014-11-19,2014-11-22,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",5.88,1,0.2,1.9845,19,11,2014,November,3,1.9286186519452522,1.0934322286265674,Low
9737,US-2015-100069,2015-06-29,2015-07-03,Standard Class,NF-18475,Neil Französisch,Home Office,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,269.98,2,0.0,72.8946,29,6,2015,June,4,5.602045017418285,4.3026397535657495,No Discount
9738,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12,2,0.0,80.6312,16,3,2017,March,5,5.740178689847492,4.40221154183298,No Discount
9739,CA-2017-129294,2017-03-16,2017-03-21,Standard Class,KD-16615,Ken Dana,Corporate,United States,Los Angeles,California,90032,West,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",70.464,6,0.2,22.9008,16,3,2017,March,5,4.269193826399538,3.1739119311806103,Low
